Job_Id,Location,HR,Company_id,Job_Title
2202,"Bangalore","Akshita J",50199,"Manager"
2203,"Bangalore","Divya Sharma",50081,"Principal Software Engineer - JavaScript Architect"
2204,"Bangalore","Charul Sharma",50592,"Frontend Developer"
2205,"Bangalore","Subhashish S",50593,"Senior PHP Developer"
2207,"Bangalore","Heena Shirol",50178,"Data Scientist II"
2210,"Bangalore","Varsha Gaud",50123,"Data Scientist"
2211,"Bangalore","Varsha Gaud",50123,"Tech Lead Manager"
2212,"Bangalore","Garima Mathpal",50081,"Senior Java Developer"
2213,"Bangalore","Opportunity Rm",50595,"Sr. Graphic Designer"
2214,"Bangalore","Suvidha Karkal",50514,"Engineer I - SRE Engg"
2216,"Bangalore","Akhila Hs",50062,"Principal Engineer"
2217,"Bangalore","Arun M",50181,"Application Security Manager"
2218,"Bangalore","Leelavathi Lalammala",50596,"Oracle Fusion HCM Technical Consultant"
2220,"Bangalore","Kusumba Sri Harsha Bharadwaj",50598,"Academic Counsellor"
2222,"Bangalore","Amrita Gupta",50043,"Content Writer"
2225,"Bangalore","Vishali Vashnavi",50314,"Principal Engineer"
2226,"Bangalore","Madhusudhan K",50158,"iOS Developer"
2228,"Bangalore","Deepa Deshpande",50600,"Oracle Apps DBA"
2230,"Bangalore","Monika Srivastava",50087,"Data Engineer"
2231,"Bangalore","Pooja Pathak",50145,"Staff UI Developer"
2233,"Bangalore","Swapnil Nautiyal",50404,"City Manager"
2237,"Bangalore","Likhitha B N",50158,"iOS Developer"
2246,"Bangalore","Sonali Bavadhankar",50069,"Senior Developer - AWS"
2248,"Bangalore","Jugal Kishore",50555,"Senior Software Engineer"
2249,"Bangalore","Consult Bae",50606,"Chief Technology Officer"
2250,"Bangalore","Minal Darve",50607,"Sales Engineer"
2251,"Bangalore","Glany Lasrado",50608,"Technical Program Manager"
2252,"Bangalore","Shruti Talapatra",50609,"Computer Scientist - (Fullstack+Backend)"
2253,"Bangalore","Benzamin Taye",50081,"Principal Software Engineer"
2254,"Bangalore","Pooja V Chalageri",50029,"Collections Associate"
2255,"Bangalore","Pooja V Chalageri",50029,"Credit Operations Associate"
2256,"Bangalore","Seema Manglani",50610,"Copy Writer"
2257,"Bangalore","Vishakha Tyagi",50011,"Talent Developer"
2258,"Bangalore","Shivkumar Gurram",50408,"Lead DevOps Engineer"
2261,"Bangalore","Bhoomi M",50612,"Business Developer / Software Sales"
2264,"Bangalore","Anushree Nandy",50270,"Fullstack Developer"
2265,"Bangalore","Seema Manglani",50610,"Content Writer"
2268,"Bangalore","Raveendra Banoth",50311,"Data Warehousing Tester"
2269,"Bangalore","Shrashti Nayak",50062,"Principal Engineer"
2270,"Bangalore","Ipshita Samantroy",50034,"Fraud and Security Tester"
2272,"Bangalore","Suchi Jayaprabhu",50615,"Product Management Leader"
2273,"Bangalore","Ashmita Kumari",50004,"Tech Lead"
2276,"Bangalore","Amrita Patwal",50616,"QA Engineer I"
2277,"Bangalore","Kanishta Kasturi",50158,"Software Development Engineer"
2281,"Bangalore","Rinsy Backer",50618,"Senior Product Manager"
2282,"Bangalore","Sunil Sethi",50081,"Senior Software Engineer"
2283,"Bangalore","Pooja Pathak",50489,"Architect"
2284,"Bangalore","Sougat Das",50619,"Big Data Developer - Tech Lead"
2290,"Bangalore","Meherunnesa K",50035,"Principal Technical Architect"
2291,"Bangalore","Himanshu G",50624,"Frontend Lead Engineer"
2292,"Bangalore","Garima Bhardwaj",50625,"Performance Marketing Specialist"
2295,"Bangalore","Anjana Madkatte",50626,"Android Developer"
2296,"Bangalore","Anjana Madkatte",50626,"Backend Engineer"
2297,"Bangalore","Anjana Madkatte",50626,"Frontend Engineer"
2298,"Bangalore","Pooja Angadi",50514,"Java Fullstack Engineer"
2299,"Bangalore","Reecha Mishra",50062,"Principal Engineer"
2302,"Bangalore","Kratika Sharma",50628,"SharePoint Developer"
2303,"Bangalore","Divya Chhabra",50173,"Software Development Engineer - React.js"
2304,"Bangalore","Ramya Thota",50069,"Engineering Leader"
2307,"Bangalore","Kanishta Kasturi",50158,"Software Engineer iOS"
2308,"Bangalore","Swantana Sahoo",50630,"Senior Software Engineer"
2309,"Bangalore","Ayushi Srivastava",50006,"DevOps Engineer"
2313,"Bangalore","Nikita Sah",50001,"iOS Developer"
2316,"Bangalore","Mohamed Aslam",50613,"Data Engineer"
2317,"Bangalore","Sukhila Umarji Hodlur",50633,"Embedded Engineer"
2320,"Bangalore","Sukhila Umarji Hodlur",50636,"Software Developer"
2321,"Bangalore","Amrutha Vibha",50637,"Microfocus Administrator"
2322,"Bangalore","Kirthika T",50218,"Senior QA"
2323,"Bangalore","Saloni Sharma",50457,"UX Designer"
2324,"Bangalore","Akanksha Thakur",50011,"AWS Node.js Architect"
2325,"Bangalore","Khushi Dubey",50350,"Senior Manager"
2328,"Bangalore","Ravi Dubey",50053,"SDE2 - Web Developer"
2329,"Bangalore","Shivang Kumar",50062,"Principal Engineer"
2330,"Bangalore","Kumari Akriti",50062,"Principal Engineer"
2333,"Bangalore","Mugdha",50639,"Customer Support Specialist"
2335,"Bangalore","Deepshikha Dubey",50349,"Relationship Manager"
2336,"Bangalore","Keerthi K",50630,"Frontend Engineer"
2338,"Bangalore","Navdeep Kaur",50186,"HR Generalist"
2339,"Bangalore","Subhajit Purkait",50034,"Security Engineer"
2344,"Bangalore","Richa Upadhyay",50465,"Node.js Architect - AWS"
2345,"Bangalore","Nitheesh Das",50641,"EA - CEO's Office Manager"
2346,"Bangalore","Dilip Kumar",50642,"Lead Data Visualization"
2349,"Bangalore","Lovedeep Singh",50645,"Project Coordinator"
2350,"Bangalore","Lovedeep Singh",50645,"Project Manager"
2353,"Bangalore","Hire Cloudesign",50646,"HR Operations"
2354,"Bangalore","Mugdha",50639,"Data Analyst"
2355,"Bangalore","Megha Dave",50514,"Software Engineer"
2356,"Bangalore","Raveendra Banoth",50311,"Senior Technical Data Analyst"
2358,"Bangalore","Sithara Bn",50647,"Senior QA Manager"
2359,"Bangalore","Nikita Sah",50001,"Software Engineer"
2360,"Bangalore","Sachin Ahire",50192,"Software Developer"
2363,"Bangalore","Priyanka K",50648,"Full Stack Developer - Lead"
2364,"Bangalore","Sagar Kommula",50086,"Principle Software Engineer"
2369,"Bangalore","Nishanth Bs",50652,"PhD Internship - Data Science"
2370,"Bangalore","Radhika Agrawal",50653,"Product Manager"
2371,"Bangalore","Anitha V",50243,"Lead Developer"
2373,"Bangalore","Neha Soni",50655,"Business Objects Developer"
2380,"Bangalore","Parmod Nehra",50479,"Lead Big Data Engineer"
2381,"Bangalore","Thomu Doll",50575,"Azure Data Architect"
2383,"Bangalore","Sindhuja",50315,"Software Developer 2"
2384,"Bangalore","Sindhuja",50315,"Software Developer 3"
2385,"Bangalore","Priya Desai",50368,"Business Alliances"
2387,"Bangalore","Kalpna Farswan",50087,"Data Engineer"
2388,"Bangalore","Udeshna Boruah Kalita",50338,"Python Developer"
2389,"Bangalore","Asad Shaik",50004,"Senior Backend Engineer"
2390,"Bangalore","Paankhuri Aggarwal",50660,"Product Designer"
2391,"Bangalore","Thomu Doll",50575,"Azure Data Engineer"
2394,"Bangalore","Daphne Goveas",50134,"Senior Engineering Manager"
2395,"Bangalore","Neha Dalvi",50662,"Data Engineer"
2396,"Bangalore","Shubham",50663,"Senior QA Automation"
2397,"Bangalore","Swati Singh",50664,"Software Development Engineer in Test"
2398,"Bangalore","Sheetal Surana",50665,"Office Administration"
2399,"Bangalore","Amit Rathor",50011,".NET Full Stack Developer"
2403,"Bangalore","Srinivasa Govindraju",50666,"Assistant Manager - Inside Sales"
2409,"Bangalore","Vishakha Tyagi",50011,"Java Full - Stack Lead Developer"
2410,"Bangalore","Ravi Prakash Behara",50308,"Technical Lead"
2411,"Bangalore","Samiya Shaik",50074,"Database Administrator"
2412,"Bangalore","Udeshna Boruah Kalita",50062,"SDE IV / STAFF Engineer"
2415,"Bangalore","Ratna Kumar S",50133,"Engineering Manager (C# .NET)"
2418,"Bangalore","Shruti Sharma",50671,"Oracle ERP R12 Developer"
2420,"Bangalore","Ritik Chaudhary",50075,"Node.js Architect"
2421,"Bangalore","Kavya Shree",50311,"Jira Developer"
2422,"Bangalore","Udeshna Boruah Kalita",50062,"Principal Engineer"
2423,"Bangalore","Arun Sreenivasan",50673,"Data Scientist"
2425,"Bangalore","Likhitha B N",50145,"Staff Engineer"
2426,"Bangalore","Fredina Graceline",50218,"QA"
2428,"Bangalore","Samiya Shaik",50074,"Infrastructure Administrator"
2430,"Bangalore","Anjali Nair",50675,"Flutter Developer"
2434,"Bangalore","Sunil Gupta",50034,"Data Operations"
2436,"Bangalore","Pramita Kumari Sahu",50224,"Software Developer"
2437,"Bangalore","Rekha B",50676,"DevOps Engineer"
2438,"Bangalore","Navya C M",50006,"DevOps Engineer"
2439,"Bangalore","Bhawana Singh",50133,"Senior Engineering Manager"
2440,"Bangalore","Divya Dwivedi",50145,"Staff Engineer - Backend"
2441,"Bangalore","Kanishta Kasturi",50145,"Staff Engineer - Backend"
2442,"Bangalore","Dhara Raval",50260,"iOS Developer"
2443,"Bangalore","Dhara Raval",50260,"Technical Lead"
2444,"Bangalore","Mahesh Kumar",50677,"Legal Counselling - US - SaaS Contract"
2445,"Bangalore","Rahul Narula",50155,"Software Engineering - Backend"
2446,"Bangalore","Kiran Pukhrambam",50273,"Lead Software Engineer C++ - Linux"
2449,"Bangalore","Archana S Menon",50052,"Software Product Manager"
2450,"Bangalore","Priyanka Gaur",50680,"Java Backend Developer - SDE III"
2452,"Bangalore","Mamatha Clera Mirandha",50181,"Senior Android Developer"
2453,"Bangalore","Anoushka Goswami",50664,"Fullstack Developer"
2455,"Bangalore","Pooja V Chalageri",50029,"Product Analyst - Intern"
2456,"Bangalore","Aarti Singh",50203,"SSE"
2457,"Bangalore","Ayushi Sharma",50415,"Data Engineer"
2458,"Bangalore","Nikita Rai",50397,"Engineering Manager"
2459,"Bangalore","Team Goalkeep",50682,"Data Analyst"
2460,"Bangalore","Nikhlaish Bhat Hehimhis",50680,"Java Backend Senior Developer"
2462,"Bangalore","Sirin Riaz",50234,"Frontend SDE - 1"
2467,"Bangalore","Praful",50532,"Talent Scout - Technology"
2469,"Bangalore","Khushi Dubey",50623,"Software Development Engineer - Testing (QA)"
2470,"Bangalore","Arjun Chakraborti",50538,"Swing Developer - Java"
2474,"Bangalore","Ilakkiya R",50691,"Product Manager"
2475,"Bangalore","Madhusudhan K",50172,"Cloud Security Engineer"
2479,"Bangalore","Sandip Mohanty",50140,"Director of Product"
2480,"Bangalore","Pinnacle Consultz",50692,"PR Manager - R24"
2482,"Bangalore","Suchismita De",50694,".NET Developer"
2483,"Bangalore","Pratikshya Pusty",50695,"Data Engineer"
2484,"Bangalore","Diksha Jhingran",50002,"Business Development Executive"
2485,"Bangalore","Diksha Jhingran",50002,"Graphic Designer"
2492,"Bangalore","Prakriti Srivastava",50647,"Engineering Manager"
2494,"Bangalore","Diksha Jhingran",50002,"Manager - Staffing Services"
2497,"Bangalore","Tanvi Sinha",50231,"Corporate Communications Manager"
2501,"Bangalore","Prakriti Srivastava",50647,"SDE - III (Backend)"
2502,"Bangalore","Prakriti Srivastava",50647,"SDE - IV (Backend)"
2503,"Bangalore","Nandha Kumar",50700,"Senior PHP Developer"
2506,"Bangalore","Muskan Jaiswal",50702,"Senior Software Engineer"
2511,"Bangalore","Sandip Mohanty",50140,"Associate Product Manager"
2514,"Bangalore","Ayushi Jain",50011,"Technical Project Manager"
2517,"Bangalore","Monika Bhandari",50709,"Inside Sales"
2519,"Bangalore","Tripti Saxena",50711,"Senior React Developer"
2521,"Bangalore","Mohit Sharma",50525,"Engineering Manager"
2522,"Bangalore","Satish Guttedar",50120,"QA - SDE - 2 / SSDE"
2524,"Bangalore","Divya Dwivedi",50172,"Backend Engineer"
2526,"Bangalore","Heena Shirol",50178,"Program Manager I"
2527,"Bangalore","Raja Raguram",50112,"Senior Software Engineer - Backend"
2528,"Bangalore","Arun Kumar",50245,"Java Kafka Engineer"
2529,"Bangalore","Chandra Kiran B",50714,"Senior Marketing Manager"
2533,"Bangalore","Divya Sharma",50081,"Python Engineer"
2534,"Bangalore","Akshaja Manoharan",50413,"Solutions Consultant"
2537,"Bangalore","Ankita Samant",50464,"Digital Marketing Specialist"
2541,"Bangalore","Praison Xavier",50716,"Python Django Developer"
2542,"Bangalore","Mansi Gupta",50095,"Business Development Executive"
2544,"Bangalore","Sharique Mobin",50653,"Engineering Manager / Tech Lead"
2547,"Bangalore","Navdeep Kaur",50186,"Backend Developer - Java"
2551,"Bangalore","Aakriti Singh",50120,"QA"
2552,"Bangalore","Prajna A",50718,"QA Automation"
2554,"Bangalore","Sowrabh Rajesh",50445,"React Lead Engineer"
2559,"Bangalore","Debapti Roy",50537,"Tech Lead - Backend (Java)"
2562,"Bangalore","Anjali Mahiwal",50722,"Software Engineer"
2565,"Bangalore","Sumita Suryawanshi",50069,"Senior Full Stack Developer"
2566,"Bangalore","Deepa Kaul",50044,"Senior Database Developer"
2567,"Bangalore","Deepa Kaul",50044,"Senior Database Devleloper"
2570,"Bangalore","Talent Acquisition Team",50724,"Software Engineer - Java"
2571,"Bangalore","Rahul Narula",50053,"Web Developer"
2572,"Bangalore","S Kamala",50026,"React Developer"
2575,"Bangalore","Vishakha Tyagi",50011,"Data Engineer (AWS)"
2577,"Bangalore","Kaberi Baruah",50374,"Software Engineer"
2579,"Bangalore","Talent Acquisition Team",50724,"Software Engineer - Flutter"
2582,"Bangalore","Popuri Sri Teja",50101,"Engineering Manager"
2584,"Bangalore","Jiby Thomas",50393,"NetSuite Finance Functional Analyst"
2587,"Bangalore","Deepika Kangokar",50405,"Member Technical / Senior Member Technical"
2589,"Bangalore","Anandamoyee Nandiroy",50181,"Technical Lead - QA"
2591,"Bangalore","Priyanka Kar",50035,"Fullstack Developer"
2593,"Bangalore","Sonali Bavadhankar",50069,"Senior Developer - AWS"
2594,"Bangalore","Subhashish S",50593,"React.js Developer"
2597,"Bangalore","Swapnil Nautiyal",50233,"Customer Support Specialist"
2599,"Bangalore","Udeshna Boruah Kalita",50338,"Sr. .NET Developer - VB"
2601,"Bangalore","Popuri Sri Teja",50101,"Senior Software Engineer"
2602,"Bangalore","Gopikrishnan Kg",50034,"Full Stack Developer"
2605,"Bangalore","Benjamin S",50550,"C# Developer - WPF"
2607,"Bangalore","Rohit Gajjala",50730,"Pega Developer"
2608,"Bangalore","Rohit Gajjala",50730,"Technical Solutions Engineer"
2609,"Bangalore","Udeshna Boruah Kalita",50338,"Angular Developer"
2610,"Bangalore","Vijay Tippai Hehimhis",50109,"Java Developer - Docker Kubernetes"
2613,"Bangalore","Ravi Dubey",50155,"Software Engineering - Backend"
2616,"Bangalore","Joseph Kumar",50532,"SDE 3 Android"
2617,"Bangalore","Joseph Kumar",50532,"Senior Data Scientist"
2618,"Bangalore","Joseph Kumar",50532,"Technical Program Manager"
2619,"Bangalore","Anupam Gandhi",50062,"Engineering Manager"
2620,"Bangalore","Rohit Gajjala",50730,"Database Engineer - Women Return To Workforce"
2621,"Bangalore","Madhav Mohanty",50101,"Senior Software Engineer"
2622,"Bangalore","Jai Nayak",50733,"Business Development Executive"
2627,"Bangalore","Joseph Kumar",50532,"Senior Product Manager"
2628,"Bangalore","Joseph Kumar",50532,"Senior Product Manager - Consumer"
2632,"Bangalore","Kalpna Farswan",50734,"Senior Unity 3D Developer"
2637,"Bangalore","Mahesh Tanwar",50011,"Magento Architect"
2641,"Bangalore","Apurva Shetty",50738,"Automation Test Engineer"
2643,"Bangalore","Rajath Gv",50740,"Senior Java Developer"
2644,"Bangalore","Ankita Nayak",50200,"Staff UI Engineer"
2645,"Bangalore","Kalpna Farswan",50734,"Data Scientist"
2647,"Bangalore","Talent Acquisition Line",50185,"DevOps Engineer"
2651,"Bangalore","Madhusmita M",50118,"Technical Architect"
2655,"Bangalore","Janani Sri",50743,"Senior Full Stack Developer"
2657,"Bangalore","Tulika Shome",50744,"Data Scientist"
2660,"Bangalore","Onyx Lakra",50642,"Data Scientist"
2661,"Bangalore","Ekta Singh",50745,"Senior Software Engineer"
2662,"Bangalore","Daksh Pokhriyal",50645,"Senior Platform Engineer"
2669,"Bangalore","Shivkumar Gurram",50408,"DevOps Engineer"
2672,"Bangalore","Pallavi Chauhan",50339,"Associate Engineering Manager"
2675,"Bangalore","Pinnacle Consultz",50186,"Data Engineer - R24"
2677,"Bangalore","Pooja Pathak",50070,"VP of Engineering"
2678,"Bangalore","Meenu",50448,"SAP ABAP Consultant"
2679,"Bangalore","Mansi Saxena",50120,"Android Engineer"
2680,"Bangalore","Mansi Saxena",50120,"iOS Engineer"
2681,"Bangalore","Mansi Saxena",50120,"QA Engineer"
2684,"Bangalore","Rituparna Borah",50374,"Senior Software Engineer"
2685,"Bangalore","Pinnacle Consultz",50186,"Data Engineer - S24"
2686,"Bangalore","Pinnacle Consultz",50186,"Data Engineer - SA"
2687,"Bangalore","Pinnacle Consultz",50186,"Mensa - Data Engineer - AS"
2693,"Bangalore","Madhusudhan K",50172,"Software Development Engineer"
2695,"Bangalore","Ravi Sivaraman",50752,"Project Manager"
2696,"Bangalore","Lithin Raj",50144,"Developer - Treasury Technology - SM"
2697,"Bangalore","S Kamala",50026,"Lead Backend"
2698,"Bangalore","Daphne Goveas",50181,"DevOps Engineer"
2699,"Bangalore","Mamatha Clera Mirandha",50181,"Senior Java Developer"
2708,"Bangalore","Arjun Chakraborti",50538,"Principal - Data Architect"
2711,"Bangalore","Priyanka Rout",50375,"Software Engineer 2"
2715,"Bangalore","Akshay Chandrashekar",50680,"Java Software Engineer III"
2717,"Bangalore","Sithara Bn",50647,"Lead Compliance - GRC"
2726,"Bangalore","Beatrice Wesley",50762,"Academic Librarian"
2729,"Bangalore","Geetha Sree",50181,"Mobile Test Automation Engineer"
2730,"Bangalore","Aiman Sayyed",50008,"SQL Developer"
2732,"Bangalore","Neha Dalvi",50764,"Senior Frontend Developer"
2734,"Bangalore","Akanksha Thakur",50011,"ETL Tester"
2735,"Bangalore","Sindhuja Sindhu",50227,"ETL Architect"
2738,"Bangalore","Prashant Sagar",50101,"Senior Software Engineer"
2740,"Bangalore","Tavva Suvarna",50767,"SDE 3"
2746,"Bangalore","Debasish Panda",50145,"Engineering Manager - Frontend"
2747,"Bangalore","Debasish Panda",50145,"Technical Architect - Frontend"
2748,"Bangalore","Prashant Sagar",50101,"Staff Engineer"
2749,"Bangalore","Aakriti Singh",50120,"Android Engineer"
2751,"Bangalore","A Prerana Tirkey",50292,"Electrical Design and Analysis Engineer"
2755,"Bangalore","Aswini Kk",50770,"Data Gathering Executive"
2756,"Bangalore","Lavanya B",50069,"Lead Engineer - AWS"
2757,"Bangalore","Heenal Thakrar",50519,"Principal Engineer"
2759,"Bangalore","Shubha Naik",50772,"Virtual Relationship Manager"
2760,"Bangalore","Debasish Panda",50145,"Technical Lead - Frontend"
2767,"Bangalore","Harshitha S",50510,"RoR Developer"
2768,"Bangalore","Swatee Paithankar",50776,"Product Manager"
2769,"Bangalore","Tejas V",50114,"Database Reliability Engineer"
2770,"Bangalore","Sibi K",50777,"Photographer & Videographer"
2771,"Bangalore","Manasranjan Giri",50778,"Engineering Manager - Fullstack With React.js"
2776,"Bangalore","Poornima B",50406,"Data Scientist"
2785,"Bangalore","Chetan Kumar Marturkar",50144,"Full Stack Developer - Java"
2786,"Bangalore","Chetan Kumar Marturkar",50144,"Java Full Stack Developer"
2787,"Bangalore","Ajay Kumar",50782,"Manager - Inside Sales"
2789,"Bangalore","Nithya Venkat",50784,"SDET 2"
2790,"Bangalore","Saba Rafiq",50405,"Project Leader / Software Developer"
2792,"Bangalore","Bhanu Prasad",50785,"Marketing Associate"
2796,"Bangalore","S Kamala",50026,"Technical Architect"
2798,"Bangalore","Misha Yadav",50788,"Marketing Executive"
2799,"Bangalore","Piyush Kumar",50220,"Senior Machine Learning Engineer"
2802,"Bangalore","Bipasa Sahoo",50385,"ASE - Node.js & React.js"
2803,"Bangalore","Bipasa Sahoo",50385,"ASE - Python (Backend)"
2804,"Bangalore","Bipasa Sahoo",50385,"Associate Software Engineer - Android"
2805,"Bangalore","Shree Kavya",50477,"Staff Engineer - Front End"
2806,"Bangalore","Rohit Gajjala",50730,"Senior Data Scientist"
2807,"Bangalore","Meenal Sharma",50529,"SDE 2"
2809,"Bangalore","Priyanka Rao",50200,"User Researcher"
2811,"Bangalore","Preetha Saravanan",50613,"iOS Developer"
2812,"Bangalore","Supriya Vijay",50325,"Senior Data Engineer"
2816,"Bangalore","Himani Garg Nirwani",50086,"Data Scientist"
2817,"Bangalore","Hema Negi",50793,"Director of Sales - SSB"
2819,"Bangalore","Saranya R",50252,"UI Manager"
2821,"Bangalore","Prajwala Sumith",50243,"Senior Developer Full Stack"
2825,"Bangalore","Supriya Kourav",50796,"Business Development Executive"
2831,"Bangalore","Aishwarya R",50801,"Xamarin Developer"
2832,"Bangalore","Nikita Rai",50397,"Tech Lead - Backend"
2833,"Bangalore","Swapnil Nautiyal",50802,"Ad Operations"
2838,"Bangalore","Aditi Sharma",50065,"SDET - II"
2840,"Bangalore","Martin Benny",50680,"Software Engineer II"
2841,"Bangalore","Saine Ghosal",50805,"Full Stack Developer"
2842,"Bangalore","Qikrecruit",50806,"DevOps Engineer"
2843,"Bangalore","Qikrecruit",50806,"QA Lead"
2849,"Bangalore","Ashna Thakur",50808,"Solutions / Technical / Architect / Data Engineering"
2850,"Bangalore","Anjali Purohit",50809,"Support Engineer"
2855,"Bangalore","Siddharth Jaiswal",50813,"Shopify Developer"
2858,"Bangalore","Smitha Prasanna",50035,"Senior Software Engineer"
2860,"Bangalore","Mandeep Chauhan",50817,"Senior - Python Developer - Web Scraper"
2861,"Bangalore","Shathadruthi Hj",50477,"Software Engineer (Front End)"
2862,"Bangalore","Harshitha S",50013,"Senior Salesforce Developer"
2866,"Bangalore","Lavanyaa P",50035,"Java Developer"
2867,"Bangalore","Smaran Rao",50820,"Software Development Engineer"
2868,"Bangalore","Smaran Rao",50820,"Software Development Engineer"
2870,"Bangalore","Shivani Singh",50821,"DBA Administrator - MongoDB"
2871,"Bangalore","Akash Tyagi",50286,"Lead Game Artist"
2872,"Bangalore","Fredina Graceline",50519,"Senior Python Developer"
2873,"Bangalore","Ritik Chaudhary",50075,"Subject Matter Expert - ServiceNow"
2878,"Bangalore","Aakriti Singh",50120,"Frontend Developer - TV Platform"
2879,"Bangalore","Madhuri Chaitanya",50220,"Enteprise Sales Manager"
2882,"Bangalore","Bhagya Parameswaran",50825,"Manager - B2B Sales"
2883,"Bangalore","Karthik T",50013,"Data Operations Lead Engineer"
2886,"Bangalore","Vibha Premkumar",50826,"SDE1"
2887,"Bangalore","Hema Koranga",50101,"SE - 2 Frontend"
2889,"Bangalore","Reena Fernandes",50069,"Lead Developer - Full Stack"
2894,"Bangalore","Venkatesh Tangirala",50374,"Lead Backend Engineer"
2895,"Bangalore","Talent Acquisition Line",50185,"Customer Experience Associate"
2896,"Bangalore","Talent Acquisition Team",50828,"Security Engineer - SOAR (Security Orchestration)"
2897,"Bangalore","Lakshay Arora",50145,"UI Developer"
2901,"Bangalore","Talent Acquisition Team",50724,"Software Development Engineer - Mean Stack Developer"
2906,"Bangalore","Mansi Saxena",50120,"Product Designer"
2907,"Bangalore","Sreya Mazumdar",50418,"Support Engineer"
2908,"Bangalore","Smitha Prasanna",50035,"Software Engineer"
2910,"Bangalore","Monica Shiney Jeyam",50550,".NET Developer"
2913,"Bangalore","Talent Acquisition Team",50724,"Software Development Engineer - Flutter Developer"
2914,"Bangalore","Talent Acquisition Team",50724,"Software Development Engineer - Mean Stack Developer"
2915,"Bangalore","Narkish M",50831,"Engineering Manager"
2919,"Bangalore","Gokul Vellingiri",50218,"DevOps + DBA Engineer"
2921,"Bangalore","Suma Gururaj",50325,"Tech Lead"
2923,"Bangalore","Shashank Gupta",50467,"Software Engineer"
2925,"Bangalore","Prakhar Mehrotra",50182,"Quality and Release Engineer"
2926,"Bangalore","Shashank Gupta",50114,"Database Reliability Engineer"
2928,"Bangalore","Hrithvik Agarwal",50034,"Principal Engineer"
2930,"Bangalore","Venkatesh Tangirala",50374,"Senior Frontend Engineer"
2932,"Bangalore","Muneer Shaik",50013,"Team Leader - Data Control"
2933,"Bangalore","Talent Acquisition Team",50828,"SOC Manager"
2934,"Bangalore","Chetan C",50836,"Principal Engineer / Tech Lead"
2936,"Bangalore","Smitha Prasanna",50035,"Senior Software Engineer"
2937,"Bangalore","Madhan Kumar R",50035,"Senior Software Engineer - Java"
2938,"Bangalore","Madhan Kumar R",50035,"Staff Software Engineer - Java"
2939,"Bangalore","Florence Teresa Dcruz",50837,"Senior Frontend Engineer"
2942,"Bangalore","Adarsh Sikarwar",50838,"Sr. Integration Engineer"
2943,"Bangalore","Mahesh Tanwar",50011,"Angular Developer"
2944,"Bangalore","Venkatesh Tangirala",50374,"Backend Engineer"
2945,"Bangalore","Lithin Raj",50144,"Data Scientist"
2948,"Bangalore","Archana Tr",50120,"QA Engineer"
2949,"Bangalore","Careers Aubree",50840,"Human Resource Manager"
2951,"Bangalore","Bhanu Priya L",50575,"Big Data Engineer"
2953,"Bangalore","Lithin Raj",50144,"Java Backend Developer"
2955,"Bangalore","Satish Guttedar",50120,"DevOps Engineer"
2956,"Bangalore","Archana Tr",50120,"QA Engineer"
2958,"Bangalore","Qikrecruit",50183,"Golang Developer - SSE / Lead"
2959,"Bangalore","Soham Bhattacharjee",50017,"Backend Developer"
2960,"Bangalore","Soham Bhattacharjee",50017,"Frontend Developer"
2961,"Bangalore","Aparna Rajkhowa",50843,"Data Engineer - II"
2962,"Bangalore","Vishal Chaudhary",50093,"Principal Software Engineer"
2963,"Bangalore","Vishal Chaudhary",50093,"SDE - 3"
2964,"Bangalore","Soham Bhattacharjee",50386,"Full Stack Developer"
2965,"Bangalore","Soham Bhattacharjee",50386,"Site Reliability Engineer"
2966,"Bangalore","Vishal Chaudhary",50145,"Principal Software Engineer"
2967,"Bangalore","Vishal Chaudhary",50145,"Staff Software Engineer"
2968,"Bangalore","Vishal Chaudhary",50145,"UI Architect"
2973,"Bangalore","Akshay Siva Chandran Srinivasan",50371,"Java Full Stack Developer"
2975,"Bangalore","Chandra Kiran B",50714,"Technical Project Manager"
2977,"Bangalore","Vibha Premkumar",50826,"Software Engineer 2"
2979,"Bangalore","Garima Maheshwari",50848,"Technical Staff - Frontend"
2980,"Bangalore","Kavya Nayak",50340,"Sr. QA Engineer"
2981,"Bangalore","Bidyut Ganguly",50849,"Principal Product Manager"
2982,"Bangalore","Bidyut Ganguly",50849,"Senior Product Manager"
2985,"Bangalore","Soham Bhattacharjee",50850,"Flutter Developer"
2988,"Bangalore","Maneesha Bisht",50035,"Senior Software Engineer (Java Developer)"
2989,"Bangalore","Lamha Chauhan Sheher",50022,"DevOps Engineer"
2990,"Bangalore","Ankita Sharma",50732,"Senior Backend Developer"
2991,"Bangalore","Sudhindra MG Rao Sudhi",50096,"Customer Success Technical Architect"
2992,"Bangalore","Sudhindra MG Rao Sudhi",50096,"Product Manager II"
2994,"Bangalore","Riya Sharma",50266,"Senior Motion Graphic Designer"
3001,"Bangalore","Ankita Sharma",50732,"Frontend Developer"
3008,"Bangalore","Suranjan Barman",50855,"Field Sales Executive"
3009,"Bangalore","Sandhiya S",50397,"Engineering Manager"
3011,"Bangalore","Priyanka Raj",50825,"Business Development"
3014,"Bangalore","Nikhil Kumar",50860,"Databricks Engineer - Azure"
3022,"Bangalore","Twinkle Bhatnagar",50864,"Sr. System Engineer"
3025,"Bangalore","Sanjana R",50266,"Software Engineer (UI)"
3026,"Bangalore","Shweta Kumari",50865,"Python Developer"
